title,worldwide,Year,Genre
Les Harkis,$0,2022,Drama
L'Innocent,"$1,029,108",2022,Comedy
Jack Mimoun et les secrets de Val Verde,"$238,757",2022,Adventure
Kikka!,"$946,744",2022,Drama
"Pénélope, mon amour",$0,2022,Documentary
Le Petit Nicolas - Qu'est-ce qu'on at…,"$153,554",2022,Comedy
"Simone, le voyage du siècle","$2,699,578",2022,Drama
Un bon début,$0,2022,Documentary
Amanda,"$81,632",2022,Comedy
"Belleville, belle et rebelle",$0,2022,Documentary
Bem-vinda a Quixeramobim,$0,2022,Comedy
Čierne na bielom koni,"$94,219",2022,Romantic Comedy
Cirkus Maximum,"$22,365",2022,Comedy
Civilizace - Dobrá zpráva o konci s…,"$32,021",2022,Documentary
Doctor Who Am I,$0,2022,Documentary
Dreams of Darkness,$0,2022,Horror
Fé e Fúria,$0,2022,Documentary
The Ghost,"$1,697",2022,Action
Girasoles silvestres,"$189,810",2022,Drama
The Good Nurse,"$14,974",2022,Thriller/Suspense
El Houb,"$74,034",2022,Drama
Illyricvm,"$6,321",2022,Adventure
Ivan Semyonov: Shkolnyy perepolokh (�…,"$2,280,460",2022,Comedy
Kalian pantas mati,"$1,008,416",2022,Horror
Lavstori (Лавстори),"$1,023,462",2022,Romantic Comedy
Meeting Kate,$0,2022,Drama
Nachbarn,$0,2022,Drama
National Theatre Live: Jack Absolute …,"$573,728",2022,Concert/Performance
No País de Alice,"$1,691",2022,Documentary
Nuuccha (Нуучча),$0,2022,Drama
Der Passfälscher,"$150,836",2022,Drama
Queensland Theatre’s Return to the …,$372,2022,Drama
Rorschach,"$73,876",2022,Action
Saitsori (사잇소리),"$3,192",2022,Thriller/Suspense
Skazka dlya starykh (Сказка д�…,"$33,519",2022,Drama
Stavamo bene insieme,"$286,723",2022,Documentary
Summit Fever,"$473,118",2022,Thriller/Suspense
Travesías,$0,2022,Drama
Websterovci vo filme,"$305,234",2022,Adventure
Zee Van Tijd,"$323,208",2022,Drama
A játszma,"$1,654",2022,Drama
Accident Man 2,$0,2022,Action
The Accursed,"$123,450",2022,Horror
All is Vanity,"$1,132",2022,Drama
All That Breathes,"$228,132",2022,Documentary
Asombrosa Elisa,"$3,199",2022,Drama
Aye Zindagi,$0,2022,Drama
Barbie: Mermaid Power,"$12,276",2022,Adventure
Beyond the Neon,$0,2022,Thriller/Suspense
Bitch Ass,$0,2022,Horror
C-Section,$0,2022,Comedy
Cat Daddies,"$112,332",2022,Documentary
Code Name: Tiranga,"$11,511",2022,Thriller/Suspense
Il colibri,"$3,208,356",2022,Drama
The Curse of Bridge Hollow,$0,2022,Adventure
Deinfluencer,"$8,039",2022,Horror
Doctor G,"$115,274",2022,Comedy
Emily,"$3,510,244",2022,Drama
Fadl W Neama,$613,2022,Comedy
Fără prelungiri,"$2,461",2022,
Francesca y el amor,"$1,215",2022,Documentary
Holy Island,"$1,754",2022,Drama
Karada Sagashi (カラダ探し),"$1,407,113",2022,Horror
Karnasubarner Guptodhon,$0,2022,Adventure
Lady Day at Emerson's Bar & Grill,$0,2022,Musical
Life & Life,"$22,932",2022,Documentary
The Loneliest Boy in the World,"$29,218",2022,Comedy
Mimi wo Sumaseba (耳をすませば),"$19,975",2022,Drama
No Time to Fail,$0,2022,Documentary
Old Man,"$407,524",2022,Thriller/Suspense
Proyecto Fantasma,$0,2022,Comedy
Il ragazzo e la tigre,"$1,218,978",2022,Drama
Raymond and Ray,$0,2022,Drama
Rosaline,$0,2022,Comedy
The Same Storm,$0,2022,Drama
Sell/Buy/Date,$0,2022,Documentary
Sevmedim Deme,"$325,597",2022,Drama
Sheltering Season,$0,2022,Thriller/Suspense
Shin Ultraman (シン・ウルトラ�…,"$1,185,139",2022,Action
Silent River,$0,2022,Drama
The Sky (苍穹),"$1,690,000",2022,
The Stars at Noon,"$59,257",2022,Thriller/Suspense
Time is Up 2,$0,2022,Drama
Watashi ni Tenshi ga Maiorita! Precio…,$0,2022,Drama
Welcome the screening of excellent fi…,"$250,000",2022,Drama
Bachennya metelyka,"$1,469",2022,Drama
Scrap,$0,2022,Documentary
Perfect Harmony,$0,2022,Romantic Comedy
Batman and Superman: Battle of the Su…,"$1,373,330",2022,Action
Mahmood,$0,2022,Documentary
The Paloni Show! Halloween Special!,$0,2022,Comedy
Bitcon,$0,2022,Thriller/Suspense
The Christmas House 2: Deck Those Halls,$0,2022,Comedy
Christmas in Harmony,$0,2022,Drama
EO,"$1,592,975",2022,Drama
Forget Me Not: Inclusion in Schools,$0,2022,Documentary
Gabriel Iglesias: Stadium Fluffy,$0,2022,Concert/Performance
Kingslayer,$0,2022,Action
Moment of Contact,$0,2022,Documentary
Moonchild,$0,2022,Horror
Obsessions,$0,2022,Thriller/Suspense
Two Witches,"$455,843",2022,Horror
Belle et Sebastien Nouvelle Generation,"$584,076",2022,Adventure
A Couple,"$24,731",2022,Drama
Gwimos (귀못),"$245,906",2022,Horror
Mihok (미혹),"$80,259",2022,Horror
Nareul Jugyeojwo (나를 죽여줘),"$23,184",2022,Drama
Le Nouveau Jouet,"$5,600,000",2022,Comedy
"Le Pharaon, le Sauvage et la Princesse",$0,2022,Adventure
Reprise en main,$0,2022,Drama
The School for Good and Evil,$0,2022,Action
Solex dans les pres,$0,2022,Adventure
Yuku et la fleur de l'Himalaya,"$26,636",2022,Adventure
7 Women,$228,2022,Drama
Ach Du Scheisse,$0,2022,Action
Aisha,"$64,068",2022,Drama
Astolfo,"$454,458",2022,Comedy
Bandirma Füze Kulübü,"$363,874",2022,Drama
Il Boemo,"$545,433",2022,Drama
Brado,"$161,468",2022,Drama
Dame Valerie Adams: MORE THAN GOLD,"$160,018",2022,Documentary
Der Nachname,$0,2022,Comedy
Dopolnitelnyy urok (Дополнит�…,"$85,400",2022,Drama
Everything in Between,"$24,217",2022,Drama
Girl Gang,$0,2022,Documentary
Honeymoon,"$137,528",2022,Comedy
How to Thrive,"$33,877",2022,Documentary
Kapa,"$202,006",2022,
Kwestie van Geduld,"$716,212",2022,Drama
Lumina,$0,2022,Drama
Marcia su Roma,"$11,312",2022,Documentary
Die Mucklas ... und wie sie zu Petter…,"$343,413",2022,Adventure
Mutter Mutter Kind,$0,2022,Documentary
Najgwa Dal (낮과 달),"$18,127",2022,Drama
Objectos de Luz,$450,2022,Documentary
Rir Para Não Chorar,$0,2022,Comedy
Sergio Leone - l'italiano che invento…,"$61,549",2022,Documentary
Submissão,"$12,377",2022,Drama
Supeuwa Ide-ollogi (수프와 이데�…,"$47,562",2022,Documentary
Ta'igara: An Adventure in the Himalayas,"$28,409",2022,Adventure
V/H/S/99,"$385,827",2022,Horror
Vị,"$1,276",2022,Drama
Za vším hledej ženu,"$1,161,661",2022,Comedy
American Murderer,$0,2022,Drama
"Un año, una noche","$162,249",2022,Drama
Aslan Hürkus Görevimiz Gökbey,"$2,248,157",2022,Adventure
Big vs Small,"$3,957",2022,Documentary
Bokura no Yoake (ぼくらのよあけ),$0,2022,Adventure
Brainwashed: Sex-Camera-Power,"$46,086",2022,Documentary
Canción a una dama en la sombra,$357,2022,Documentary
Les cinq diables,"$112,033",2022,Drama
The Computer Accent,$0,2022,Documentary
Dangerous Game: The Legacy Murders,$0,2022,Horror
Deadstream,"$1,158,670",2022,Horror
Descendant,$0,2022,Documentary
Detective Knight: Rogue,"$8,457",2022,Action
The Divine Protector — Master Salt …,"$22,321",2022,Adventure
The Domestic,$0,2022,Horror
Duì Zhǎng Lǎo Bà (队长老爸),$0,2022,Drama
The Fire That Took Her,$0,2022,Documentary
Free Skate,"$17,490",2022,Drama
Future TX,"$1,313",2022,Action
"Gdzie diabel nie moze, tam baby posle","$29,954",2022,Comedy
Ginna,"$3,302",2022,Comedy
Hara,"$7,238",2022,Drama
Head Bush,$0,2022,Action
Hounded,"$89,593",2022,Horror
Looking for Home,$0,2022,Documentary
The Man From Rome,"$484,699",2022,Thriller/Suspense
Matriarch,$0,2022,Horror
My Policeman,$0,2022,Drama
Narcosis,"$130,943",2022,Drama
Noel Next Door,$0,2022,Romantic Comedy
Ori Devuda,"$23,680",2022,Romantic Comedy
Paul’s Promise,"$258,545",2022,Drama
The Pez Outlaw,$0,2022,Multiple Genres
Pip And Posy,"$246,907",2022,Adventure
Prince,"$88,833",2022,
Punttikomedia,"$998,422",2022,Comedy
The Return Of Tanya Tucker: Featuring…,"$93,275",2022,Documentary
Royal Opera House: La Bohème,"$217,132",2022,Concert/Performance
Sardar,"$133,764",2022,Action
Sinphony: A Clubhouse Horror Anthology,$0,2022,Horror
Slayers,$0,2022,Horror
Terror Train,$0,2022,Horror
Unicorn Wars,"$29,448",2022,Action
Utanç,"$2,936",2022,Horror
Voodoo Macbeth,$0,2022,Drama
Wendell and Wild,$0,2022,Comedy
Where Are You,$0,2022,Drama
Mariupolis,$0,2022,Documentary
We Wish You a Married Christmas,$0,2022,Romantic Comedy
A Kismet Christmas,$0,2022,Comedy
First Responders,$0,2022,Drama
Franco Zeffirelli Conformista Ribelle,$0,2022,Documentary
Er Goal de Turone era Bono,$0,2022,Documentary
My Soul Summer,$0,2022,Drama
"TikTok, Boom.",$0,2022,Documentary
Blade of the 47 Ronin,$0,2022,Action
Christmas at Castle Hart,$0,2022,Drama
The Christmas Contest,$0,2022,Romantic Comedy
Christmas in My Heart,$0,2022,Drama
Five More Minutes,$0,2022,Romantic Comedy
Lovers in a Dangerous Time,$0,2022,Drama
Open by Christmas,$0,2022,Romantic Comedy
Purple Beatz,$0,2022,Drama
Ram Sethu,"$198,723",2022,Action
Shady Grove,$0,2022,Horror
Thank God,"$229,462",2022,Comedy
This Is GWAR,$0,2022,Documentary
When the Screaming Starts,$0,2022,Horror
"You, Me & The Christmas Trees",$0,2022,Drama
Bowling Saturne,$0,2022,Thriller/Suspense
Derniers jours d'un médecin de campagne,$0,2022,Documentary
L'école est à nous,$0,2022,Comedy
Gigi la legge,$0,2022,Documentary
jabaek,"$5,553,309",2022,Thriller/Suspense
Limembeo (리멤버),"$3,118,646",2022,Action
Méduse,$0,2022,Drama
Nangmandakteo Iyeongmaneui Mojeong (�…,$0,2022,Documentary
Ostatnia Wieczerza,$0,2022,Horror
Walad Min Al Janna,"$883,873",2022,Drama
Abestalhados 2,$0,2022,Comedy
Amici per la pelle,$0,2022,Drama
Astro — Stargazer: Astroscope,"$60,121",2022,Concert/Performance
Cesária Évora,"$130,892",2022,Documentary
Coldplay: Music of the Spheres Live B…,"$1,564,622",2022,Concert/Performance
Feed Me,$0,2022,Comedy
Frozen: Reo Māori,"$96,200",2022,Adventure
Groznyy papa (Грозный папа),"$2,474,894",2022,Adventure
Ingen kender dagen,$0,2022,Drama
Io sono l'abisso,"$339,436",2022,Thriller/Suspense
Jukeodo Jaieoncheu (죽어도 자이�…,"$38,742",2022,Documentary
Kuwaresma,"$373,724",2022,Horror
Kyunney (Кюннэй),"$53,403",2022,Drama
Libereya: Okhotniki za sokrovishchami…,"$3,830,968",2022,Adventure
MARGINALCI,"$306,929",2022,Comedy
Meu Tio José,$0,2022,Drama
Najeneun Deobgo Bameneun Chubgo (낮�…,"$14,336",2022,Drama
O-LYM-PIC Football Dreams,"$1,556",2022,Documentary
OMG! Oh My Girl,$0,2022,Romantic Comedy
Popuran,$0,2022,Comedy
Princ Mamánek,"$818,831",2022,Adventure
PSH Nekonečný příběh,"$30,596",2022,Documentary
Questa notte parlami dell'Africa,$0,2022,Drama
Raymond Lewis: L.A. Legend,$0,2022,Documentary
Schweigend steht der Wald,$0,2022,Drama
Seutageijeo: Aseuteuroseukopeu (스�…,$0,2022,Documentary
The Social Experiment,$0,2022,Drama
Something in the Dirt,"$107,971",2022,Horror
La Stranezza,"$6,125,804",2022,Drama
Taht alshajra,"$167,708",2022,Drama
Werner Herzog - Radical Dreamer,"$9,497",2022,Documentary
Call Jane,"$668,503",2022,Drama
Capra cu trei iezi,"$603,775",2022,Horror
Causeway,$0,2022,Drama
A Chance Encounter,$0,2022,Drama
Chìa Khoá Trăm Tỷ,$0,2022,Comedy
Compagnons,$0,2022,Drama
El cuarto pasajero,"$4,673,431",2022,Comedy
Dampyr,"$274,480",2022,Drama
Die Neue These,$0,2022,Action
Edén,$0,2022,Thriller/Suspense
Entre montañas,$0,2022,Documentary
Entropia,$0,2022,Drama
Furin Uirusu (不倫ウイルス),$0,2022,Romantic Comedy
The Grand Bolero,$0,2022,Drama
Har Har Mahadev,"$1,945",2022,Action
Hilma,$849,2022,Drama
Kafes: Iki Savas Arasinda,"$2,711",2022,Drama
Al Kameen,$0,2022,Action
Kulkuset kulkuset,"$1,013,318",2022,Comedy
The Lair,"$66,980",2022,Horror
Let There Be Drums,$0,2022,Documentary
Louis Armstrong’s Black & Blues,$0,2022,Documentary
Mahapurush,"$2,593",2022,Drama
Mario Camus según el cine,$406,2022,Documentary
My Special Boy: A Friday The 13th Fan…,$0,2022,Horror
The North Drift,$0,2022,Documentary
The One For Sarah,$0,2022,Drama
Al Oriente,$0,2022,Drama
Please Baby Please,"$26,157",2022,Musical
[REC] Terror sin pausa,"$1,002",2022,Documentary
La revanche des Crevettes Pailletées,$0,2022,Comedy
Run Sweetheart Run,$0,2022,Horror
Sadako DX (貞子 DX),"$761,971",2022,Horror
A Savannah Haunting,"$269,061",2022,Horror
Sh*t Saves the World,$0,2022,Documentary
Songs for Drella,$0,2022,Concert/Performance
Sound for the Future,$100,2022,Documentary
The System,"$591,778",2022,Action
Ten-Cent Daisy,$0,2022,Drama
Thomas & Friends: The Adventure Begins,"$53,855",2022,Adventure
Three Sisters of Tenmasou (天間荘�…,$0,2022,Drama
Tolyatti Adrift,"$1,784",2022,Documentary
Two Dogs,$0,2022,Drama
Untold Herstory (流麻溝十五號),$0,2022,Drama
When I Opened the Door to That Garden…,$0,2022,
Wild Is the Wind,$0,2022,Drama
2020 Chaos and Hope,$0,2022,Documentary
Christmas Bedtime Stories,$0,2022,Romantic Comedy
Jolly Good Christmas,$0,2022,Romantic Comedy
The Edge of Daybreak,$0,2022,Drama
Ghosts of Christmas Always,$0,2022,Romantic Comedy
O Imperador e o Rio,$0,2022,Documentary
Thug Rose: Mixed Martial Artist,$0,2022,Documentary
Andromeda,$0,2022,Action
Appetite for Sin,$0,2022,Horror
Mania,$0,2022,Horror
Super Z,$0,2022,Multiple Genres
Age Bachyeo (악에 바쳐),$0,2022,Drama
Feed,"$874,418",2022,Horror
Jjajangmyeon...Gomapseumnida (짜장�…,$0,2022,Drama
Creature of the Mist,$0,2022,Action
A Christmas Miracle for Daisy,$0,2022,Drama
Close,"$3,487,729",2022,Drama
Deborah,$0,2022,Black Comedy
God Forbid: The Sex Scandal That Brou…,$0,2022,Documentary
Grateful Dead: Meet Up at the Movies …,"$5,791",2022,Documentary
Jingle Bell Princess,$0,2022,Drama
A Kindhearted Christmas,$0,2022,Drama
Masquerade,"$535,175",2022,Drama
Meinen Hass bekommt ihr nicht,$0,2022,Drama
Much Ado About Christmas,$0,2022,Drama
On the Line,"$743,349",2022,Thriller/Suspense
Royally Wrapped for Christmas,$0,2022,Drama
Sonyeondeul (소년들),"$3,395,154",2022,Drama
The Stagecoach,$0,2022,Adventure
The Takeover,$0,2022,Thriller/Suspense
The Thursday Night Club,$0,2022,Drama
Tri Dobrykh Dela (ТРИ ДОБРЫХ…,"$507,626",2022,
Yī Bǎi Fēn Nǚ Rén (一百分女人),$0,2022,Comedy
Arvor de 2 à 5,$0,2022,Documentary
Connexion sauvage,$0,2022,Documentary
La Exorcista,"$1,011,811",2022,Horror
Gosokdoro Gajok (고속도로 가족),"$148,908",2022,Drama
Harka,"$1,690",2022,Drama
The Independent,$0,2022,Thriller/Suspense
Jacky Caillou,$0,2022,Drama
Komēdijas karaliene,$0,2022,Drama
Le monde de Kaleb,$0,2022,Documentary
Musical,"$19,292",2022,
Le serment de Pamfir,"$9,199",2022,Drama
The Wonder,$0,2022,Drama
2022 League of Legends World Champion…,"$10,748",2022,Reality
90 Feet from Home,$0,2022,Drama
Acqua e Anise,"$33,333",2022,Comedy
Al Hayba the Documentary,"$146,851",2022,Documentary
Alma Viva,"$34,392",2022,Drama
Carvão,"$18,392",2022,Drama
Changgeuk Chunhyang (창극 춘향),"$6,208",2022,Concert/Performance
choseon (초선),"$19,622",2022,Documentary
O Clube dos Anjos,"$6,123",2022,Thriller/Suspense
"Der Russe ist einer, der Birken liebt",$0,2022,Drama
Duran Duran: A Hollywood High,"$39,195",2022,Concert/Performance
Emboscada,$0,2022,Thriller/Suspense
Fædre & mødre,"$92,827",2022,Comedy
Fire Front,$64,2022,Documentary
Die Frau Des Dichters,$0,2022,Documentary
Garasu no Jonî: Yajû no yô ni miete,$492,2022,Action
Gojira X Mekagojira,"$335,000",2022,Action
Good Night Oppy,"$3,520",2022,Documentary
Greenhouse by Joost,"$78,616",2022,Documentary
Hranice lásky,"$495,881",2022,Drama
Hui Buh Und Das Hexenschloss,"$247,282",2022,Adventure
Io Sto Bene,$0,2022,Drama
Lyubovniki (Любовники),"$2,751,535",2022,Comedy
My Neighbor Adolf,"$7,876",2022,Drama
National Theatre Live: The Seagull,"$525,528",2022,Concert/Performance
Nelly & Nadine,$106,2022,Documentary
Nosorih,$0,2022,Action
The Nutcracker and the Magic Flute,"$3,686,295",2022,Adventure
L'ombra di caravaggio,"$2,588,919",2022,Drama
Osanna (Осанна),$0,2022,Documentary
Phone Bhoot,"$59,047",2022,Comedy
Pokhozhiy chelovek (Похожий ч…,$0,2022,Drama
Pyotr I: Posledniy tsar i pervyy impe…,"$4,352,926",2022,Drama
Ragazzaccio,$0,2022,Comedy
Rebellinnen,$0,2022,Documentary
Sal-incheongbueobja (살인청부업자),"$20,213",2022,Thriller/Suspense
Santa Lucia,$0,2022,Drama
Sigurno mjesto,"$38,957",2022,Drama
Stromboli,"$274,790",2022,Drama
Svyatitel (Святитель),$0,2022,Documentary
Walk Up (탑),"$41,774",2022,Drama
Wer gräbt den Bestatter ein?,$0,2022,Comedy
When the Cows Comes Home,"$22,534",2022,Documentary
Wir sind dann wohl die Angehörigen,$0,2022,Drama
Ya budu zhit (Я буду жить),"$290,500",2022,Romantic Comedy
Yeopjibsalam (옆집사람),"$27,257",2022,Black Comedy
Zastupnitsa (Заступница),$0,2022,Documentary
Zolotyye sosedi (Золотые со�…,$0,2022,Drama
1-800-Hot-Nite,$0,2022,Drama
13 exorcismos,"$2,490,374",2022,Horror
2022 BRICs Film Festival,"$30,000",2022,
El agua,"$110,085",2022,Drama
Ài Zài Jǐng Gāng (爱在井冈),"$30,000",2022,Drama
Al cui câine sunt?,"$1,241",2022,Documentary
Ania,"$186,268",2022,Documentary
Anima: Die Kleider meines Vaters,$0,2022,Documentary
Bào Liè Hú Dié (爆裂蝴蝶),$0,2022,Drama
"Bardo, False Chronicle of a Handful o…","$43,116",2022,Comedy
Beyond the Reef,"$2,408",2022,Documentary
Cahiers Noirs,$0,2022,Documentary
Carlos Acosta’s Don Quixote,"$32,363",2022,Concert/Performance
Cette Maison,"$1,086",2022,Documentary
CG — Gandhada Gudi,"$38,306",2022,Adventure
Christmas on Repeat,$0,2022,Romantic Comedy
Chūn Shuǐ Fán Xīng (春水繁星),$0,2022,Drama
Coffee with Kadhal,$214,2022,Comedy
Dān Dǐngh Hè (丹顶鹤),$0,2022,Drama
Dear Zoe,$0,2022,Drama
Double XL,"$4,261",2022,Drama
Eingeschlossene Gesellschaft,$212,2022,Comedy
Enola Holmes 2,$0,2022,Thriller/Suspense
The Estate,"$359,207",2022,Black Comedy
Hazine,"$148,022",2022,Drama
Heartbeast,"$17,710",2022,Drama
Hei de jiào yù (黑的教育),$0,2022,Action
Hep Yek 5: Bizim Seyimiz Mi Altan,"$318,606",2022,Comedy
I’m Totally Fine,$0,2022,Comedy
James Hemings: Ghost in America’s K…,$0,2022,Documentary
Kontio & Parmas,"$627,979",2022,Comedy
Lín Shēn Shí Jiàn Lù (林深时�…,$0,2022,Drama
Lyra,"$24,905",2022,Documentary
Madobe Nite (窓辺にて),$0,2022,Drama
A Magical Christmas Village,$0,2022,Romantic Comedy
Mahalleden Arkadaslar,"$152,824",2022,Comedy
Maya Nilo (Laura),"$1,325",2022,Drama
Meet Me in the Bathroom,"$550,019",2022,Documentary
Menorah in the Middle,$0,2022,Drama
Metronom,"$139,727",2022,Drama
Mili,"$23,058",2022,Thriller/Suspense
Mini Beat Power Rockers: La Película,$0,2022,Adventure
The Minute You Wake Up Dead,$0,2022,Thriller/Suspense
Next Exit,"$4,742",2022,Comedy
Nitham Oru Vaanam,"$2,455",2022,Drama
No mires a los ojos,"$343,463",2022,Drama
Nocebo,"$75,910",2022,Thriller/Suspense
The Oil Machine,$0,2022,Documentary
Oye Makhna,"$78,676",2022,Drama
Padavettu,"$9,365",2022,Thriller/Suspense
Para entrar a vivir,"$1,032",2022,Comedy
Sakurairo no kaze ga saku (桜色の�…,$0,2022,Drama
Salvatore: Shoemaker of Dreams,"$151,278",2022,Documentary
Santa Games,$0,2022,Comedy
Selena Gomez: My Mind And Me,$0,2022,Documentary
Shadow Master,$0,2022,Action
Soft & Quiet,$0,2022,Horror
Tahit Tahdid Alsilah,"$10,708",2022,Drama
A Unicorn for Christmas,$0,2022,Adventure
Urvasivo Rakshasivo,"$3,031",2022,Drama
Vasil,"$259,228",2022,Drama
Weird: The Al Yankovic Story,$0,2022,Comedy
When Men Were Men,"$9,900",2022,Drama
Wǒ De Yí Hàn Hé Nǐ Yǒu Guān (�…,"$4,860,000",2022,Drama
"Los Xey, una historia de película","$3,200",2022,Documentary
You Resemble Me,"$23,776",2022,Drama
A Maple Valley Christmas,$0,2022,Comedy
MET Opera: La Traviata,"$157,776",2022,Concert/Performance
Nada é Por Acaso,$0,2022,
Orgasm Inc.: The Story of OneTaste,$0,2022,Documentary
Where to Go (殊途陌路),"$20,000",2022,Drama
All Saints Christmas,$0,2022,Romantic Comedy
Dionne Warwick: Don't Make Me Over,$0,2022,Documentary
Nel nostro cielo un rombo di tuono,"$165,810",2022,Documentary
Xiǎo Chǒu Qí Yuán (小丑奇缘),$0,2022,Drama
All Jacked Up and Full of Worms,$0,2022,Horror
Aqua Teen Forever: Plantasm,"$273,775",2022,Black Comedy
Born Free: The Real Cost of Birth,$0,2022,Documentary
Eight Gifts of Hanukkah,$0,2022,Drama
A Family Matters Christmas,$0,2022,Comedy
Minions & More Volume 2,$0,2022,Comedy
Vide Noir,$0,2022,Thriller/Suspense
The Willowbrook,$0,2022,Thriller/Suspense
Les amandiers,"$345,863",2022,Drama
Baladons-nous,$0,2022,Comedy
Chien Blanc,$0,2022,Drama
Couleurs de l'incendie,"$71,327",2022,Drama
C'est arrivé près de chez vous,$0,2022,Thriller/Suspense
Estación Catorce,$0,2022,Documentary
Guillermo Del Toro’s Pinocchio,"$86,906",2022,Adventure
Heureux les fêlés,$0,2022,Drama
In Her Hands,$0,2022,Documentary
Ineo; Badareul Bureun Yeoin (인어; …,$0,2022,Concert/Performance
Kiss the Ground,$0,2022,Documentary
La mesure des choses,$0,2022,Documentary
Se nommer Juif aujourd’hui encore,$0,2022,Documentary
Paraíso,$0,2022,Documentary
Pétaouchnok,"$30,340",2022,Comedy
Riposte féministe,$0,2022,Documentary
Seule autour du monde,$0,2022,Documentary
The Soccer Football Movie,$0,2022,Comedy
Trois nuits par semaine,$0,2022,Romantic Comedy
