items,domestic,international
http://www.wikidata.org/entity/Q16253955,80000,0
http://www.wikidata.org/entity/Q4770833,16391,0
http://www.wikidata.org/entity/Q5901134,180202163,339100000
http://www.wikidata.org/entity/Q22957393,216648740,406025399
http://www.wikidata.org/entity/Q105359456,214500000,261600000
http://www.wikidata.org/entity/Q63923947,7000000,5000000
http://www.wikidata.org/entity/Q56275853,300000,0
http://www.wikidata.org/entity/Q20814438,2733285,2630000
http://www.wikidata.org/entity/Q22350709,10000,0
http://www.wikidata.org/entity/Q574998,404122,7918678
http://www.wikidata.org/entity/Q114397746,10171,85000
http://www.wikidata.org/entity/Q60737524,10597857,18497857
http://www.wikidata.org/entity/Q98730605,0,6200000
http://www.wikidata.org/entity/Q610339,21366130,0
http://www.wikidata.org/entity/Q238858,8402847,8600000
http://www.wikidata.org/entity/Q1306726,24300000,0
http://www.wikidata.org/entity/Q4317432,309027,0
http://www.wikidata.org/entity/Q612994,225092,575327
http://www.wikidata.org/entity/Q2752839,201182,0
http://www.wikidata.org/entity/Q482662,75229432,43800000
http://www.wikidata.org/entity/Q1939405,70000000,0
http://www.wikidata.org/entity/Q4218562,60218,0
http://www.wikidata.org/entity/Q1323132,27830000,18000000
http://www.wikidata.org/entity/Q300517,15523155,6480000
http://www.wikidata.org/entity/Q4658861,53700,0
http://www.wikidata.org/entity/Q3266350,6460,0
http://www.wikidata.org/entity/Q182692,83471511,150000000
http://www.wikidata.org/entity/Q3620669,4100000,8000000
http://www.wikidata.org/entity/Q188035,50866156,40500000
http://www.wikidata.org/entity/Q61639822,9024043,3000000
http://www.wikidata.org/entity/Q29733,17687709,56000000
http://www.wikidata.org/entity/Q39074572,35000,100000
http://www.wikidata.org/entity/Q620655,20841017,10700000
http://www.wikidata.org/entity/Q490566,957000,0
http://www.wikidata.org/entity/Q23925044,0,143000
http://www.wikidata.org/entity/Q24034612,10000,0
http://www.wikidata.org/entity/Q16154258,35000,0
http://www.wikidata.org/entity/Q785709,20711201,25600000
http://www.wikidata.org/entity/Q29406165,242032,1080000
http://www.wikidata.org/entity/Q759383,3739256,0
http://www.wikidata.org/entity/Q2896442,597305,0
http://www.wikidata.org/entity/Q1816375,13000000,0
http://www.wikidata.org/entity/Q52715716,1970000,1600000
http://www.wikidata.org/entity/Q7633179,35000,1500000
http://www.wikidata.org/entity/Q570004,8900000,1000000
http://www.wikidata.org/entity/Q22998395,335061807,812558558
http://www.wikidata.org/entity/Q623072,18667534,4400000
http://www.wikidata.org/entity/Q72995994,143646,1040000
http://www.wikidata.org/entity/Q20649524,172836,1000000
http://www.wikidata.org/entity/Q39070473,188024361,152949877
http://www.wikidata.org/entity/Q53911403,160072261,137300000
http://www.wikidata.org/entity/Q28664077,1000000,0
http://www.wikidata.org/entity/Q624609,53208018,30000000
http://www.wikidata.org/entity/Q1961769,10000000,0
http://www.wikidata.org/entity/Q42307699,2300000,20900000
http://www.wikidata.org/entity/Q2698322,7971484,14600000
http://www.wikidata.org/entity/Q51954909,2458514,3700000
http://www.wikidata.org/entity/Q65065189,500000,3000000
http://www.wikidata.org/entity/Q2339789,7551,0
http://www.wikidata.org/entity/Q1509855,50011449,11800000
http://www.wikidata.org/entity/Q582120,82700000,9700000
http://www.wikidata.org/entity/Q113450389,100000,11000000
http://www.wikidata.org/entity/Q59653,136025503,96430000
http://www.wikidata.org/entity/Q581906,43440000,22200000
http://www.wikidata.org/entity/Q260616,112547,1080000
http://www.wikidata.org/entity/Q208344,201578182,352131606
http://www.wikidata.org/entity/Q108877975,1900000,5000000
http://www.wikidata.org/entity/Q687804,19800000,0
http://www.wikidata.org/entity/Q688860,15887080,6910000
http://www.wikidata.org/entity/Q64139090,20834,0
http://www.wikidata.org/entity/Q471992,11498632,21400000
http://www.wikidata.org/entity/Q203574,20700000,20000000
http://www.wikidata.org/entity/Q1810952,586422,0
http://www.wikidata.org/entity/Q4795645,24000000,48000000
http://www.wikidata.org/entity/Q19895570,400437,12200000
http://www.wikidata.org/entity/Q20382729,100546139,102802139
http://www.wikidata.org/entity/Q4135309,101763,0
http://www.wikidata.org/entity/Q708332,14600000,0
http://www.wikidata.org/entity/Q712194,0,66400000
http://www.wikidata.org/entity/Q389466,0,78000000
http://www.wikidata.org/entity/Q711918,46461006,114486903
http://www.wikidata.org/entity/Q4799826,20135,0
http://www.wikidata.org/entity/Q62073524,7000000,2000000
http://www.wikidata.org/entity/Q2893694,302908,0
http://www.wikidata.org/entity/Q1217342,418749,0
http://www.wikidata.org/entity/Q16248494,21391007,19880000
http://www.wikidata.org/entity/Q43303160,0,1100000
http://www.wikidata.org/entity/Q4802857,5736,0
http://www.wikidata.org/entity/Q300555,9707043,10100000
http://www.wikidata.org/entity/Q56277622,4130000,40400000
http://www.wikidata.org/entity/Q17513279,5102,0
http://www.wikidata.org/entity/Q2364018,346671,0
http://www.wikidata.org/entity/Q4659498,400000,0
http://www.wikidata.org/entity/Q12101298,16000,0
http://www.wikidata.org/entity/Q39069921,53470717,62800000
http://www.wikidata.org/entity/Q564958,16160642,2660000
http://www.wikidata.org/entity/Q17026002,9247061,16200000
http://www.wikidata.org/entity/Q11985403,3600,0
http://www.wikidata.org/entity/Q67679510,300000,0
http://www.wikidata.org/entity/Q730857,392397,0
http://www.wikidata.org/entity/Q2299961,600000,0
http://www.wikidata.org/entity/Q25219014,21827753,0
http://www.wikidata.org/entity/Q19543842,0,225000
http://www.wikidata.org/entity/Q2363323,20000000,10000000
http://www.wikidata.org/entity/Q31540,12000,1200000
http://www.wikidata.org/entity/Q42049340,2100000,1600000
http://www.wikidata.org/entity/Q1512729,158606,0
http://www.wikidata.org/entity/Q739498,30030371,38300000
http://www.wikidata.org/entity/Q18816889,54864778,186300000
http://www.wikidata.org/entity/Q1167735,20100000,26900000
http://www.wikidata.org/entity/Q3286391,215288866,220877613
http://www.wikidata.org/entity/Q108086029,28100000,20400000
http://www.wikidata.org/entity/Q2625080,14000000,0
http://www.wikidata.org/entity/Q4659843,5950000,0
http://www.wikidata.org/entity/Q21872268,827092,16400000
http://www.wikidata.org/entity/Q314642,1000000,42000000
http://www.wikidata.org/entity/Q4812021,409378,10800000
http://www.wikidata.org/entity/Q2868716,35386,481000
http://www.wikidata.org/entity/Q23999260,130000,0
http://www.wikidata.org/entity/Q759474,2100000,0
http://www.wikidata.org/entity/Q17121918,6000,0
http://www.wikidata.org/entity/Q52557818,0,456000
http://www.wikidata.org/entity/Q18708893,22736592,0
http://www.wikidata.org/entity/Q929293,34400000,0
http://www.wikidata.org/entity/Q766463,7500000,0
http://www.wikidata.org/entity/Q115687524,4000000,0
http://www.wikidata.org/entity/Q1103569,18600000,4600000
http://www.wikidata.org/entity/Q1342267,71000,0
http://www.wikidata.org/entity/Q4660156,487647,0
http://www.wikidata.org/entity/Q4660168,108000000,43500000
http://www.wikidata.org/entity/Q2819546,21492061,0
http://www.wikidata.org/entity/Q4816329,12000000,5000000
http://www.wikidata.org/entity/Q63212985,0,1350000
http://www.wikidata.org/entity/Q4816841,3360000,0
http://www.wikidata.org/entity/Q15622368,193000,0
http://www.wikidata.org/entity/Q21528112,51905787,46000000
http://www.wikidata.org/entity/Q1626186,50045640,83100000
http://www.wikidata.org/entity/Q1622883,16000000,12000000
http://www.wikidata.org/entity/Q28859268,0,18000000
http://www.wikidata.org/entity/Q757865,1010247,4040000
http://www.wikidata.org/entity/Q15147144,0,1000000
http://www.wikidata.org/entity/Q705871,0,11400000
http://www.wikidata.org/entity/Q4055443,37414560,37000000
http://www.wikidata.org/entity/Q4820693,41000,0
http://www.wikidata.org/entity/Q2871675,22500,0
http://www.wikidata.org/entity/Q695297,31722036,66800000
http://www.wikidata.org/entity/Q21528200,338048,12200000
http://www.wikidata.org/entity/Q65123681,0,11000000
http://www.wikidata.org/entity/Q22247982,0,1700000
http://www.wikidata.org/entity/Q23685899,0,16000000
http://www.wikidata.org/entity/Q28999157,0,4487060
http://www.wikidata.org/entity/Q4822876,217166,144640
http://www.wikidata.org/entity/Q487978,206040086,106040086
http://www.wikidata.org/entity/Q498910,213307889,106400000
http://www.wikidata.org/entity/Q275180,49677454,162000000
http://www.wikidata.org/entity/Q646972,13500000,0
http://www.wikidata.org/entity/Q16250456,6000,0
http://www.wikidata.org/entity/Q615291,2000000,1000000
http://www.wikidata.org/entity/Q14369942,1000000,6000000
http://www.wikidata.org/entity/Q790112,1480000,0
http://www.wikidata.org/entity/Q790207,1000000,2000000
http://www.wikidata.org/entity/Q24871,785221649,2023397637
http://www.wikidata.org/entity/Q3604746,684075767,1602449923
http://www.wikidata.org/entity/Q105085668,0,1220000
http://www.wikidata.org/entity/Q14171368,459005868,946397826
http://www.wikidata.org/entity/Q23781155,858373000,1939390000
http://www.wikidata.org/entity/Q23780914,678815482,1369544271
http://www.wikidata.org/entity/Q1211697,21300000,7000000
http://www.wikidata.org/entity/Q43408,35062078,14000000
http://www.wikidata.org/entity/Q64166529,110000,1530000
http://www.wikidata.org/entity/Q332368,50200000,99000000
http://www.wikidata.org/entity/Q56565717,10499,0
http://www.wikidata.org/entity/Q791596,14597860,32100000
http://www.wikidata.org/entity/Q21007575,417067,1040000
http://www.wikidata.org/entity/Q11060926,26800000,32000000
http://www.wikidata.org/entity/Q944614,50000000,42000000
http://www.wikidata.org/entity/Q17184017,29612078,6000000
http://www.wikidata.org/entity/Q791651,9229226,11000000
http://www.wikidata.org/entity/Q1306380,6000000,0
http://www.wikidata.org/entity/Q232130,258882,0
http://www.wikidata.org/entity/Q24301388,100478608,32500000
http://www.wikidata.org/entity/Q793027,0,51000000
http://www.wikidata.org/entity/Q4831496,205246,0
http://www.wikidata.org/entity/Q60617134,0,3700000
http://www.wikidata.org/entity/Q690167,7272995,0
http://www.wikidata.org/entity/Q795223,16166,0
http://www.wikidata.org/entity/Q21001674,140000000,270000000
http://www.wikidata.org/entity/Q797510,0,14000000
http://www.wikidata.org/entity/Q690892,18599460,47868100
http://www.wikidata.org/entity/Q2877805,34302402,101027853
http://www.wikidata.org/entity/Q11118441,1000000,0
http://www.wikidata.org/entity/Q637884,16682781,27000000
http://www.wikidata.org/entity/Q23016644,107825862,119091484
http://www.wikidata.org/entity/Q2426279,15478541,35600000
http://www.wikidata.org/entity/Q797938,22253262,48900000
http://www.wikidata.org/entity/Q588007,60165146,11900000
http://www.wikidata.org/entity/Q16530861,0,12400000
http://www.wikidata.org/entity/Q18610820,0,169800000
http://www.wikidata.org/entity/Q66712802,32156,359000
http://www.wikidata.org/entity/Q23762934,100000,1000000
http://www.wikidata.org/entity/Q604889,447924,9603500
http://www.wikidata.org/entity/Q798133,38700000,0
http://www.wikidata.org/entity/Q593772,1280000,2200000
http://www.wikidata.org/entity/Q19801743,30452,0
http://www.wikidata.org/entity/Q499371,77700000,74500000
http://www.wikidata.org/entity/Q114257370,6190000,0
http://www.wikidata.org/entity/Q4839748,282964,0
http://www.wikidata.org/entity/Q598633,91200000,0
http://www.wikidata.org/entity/Q4839480,13200000,0
http://www.wikidata.org/entity/Q91540,212000000,170500000
http://www.wikidata.org/entity/Q109331,118450002,213600000
http://www.wikidata.org/entity/Q60419960,0,448919
http://www.wikidata.org/entity/Q20001169,1200,1000000
http://www.wikidata.org/entity/Q97359229,10362,0
http://www.wikidata.org/entity/Q85852782,0,13400000
http://www.wikidata.org/entity/Q63246555,320972,3030000
http://www.wikidata.org/entity/Q798641,8089,1000000
http://www.wikidata.org/entity/Q29021224,206305244,220816117
http://www.wikidata.org/entity/Q58814555,515334,40100000
http://www.wikidata.org/entity/Q594226,1240000,0
http://www.wikidata.org/entity/Q16836825,17000,0
http://www.wikidata.org/entity/Q22074948,113257297,71800000
http://www.wikidata.org/entity/Q798740,1001793,0
http://www.wikidata.org/entity/Q4841135,5000000,8000000
http://www.wikidata.org/entity/Q36492115,3841430,548000
http://www.wikidata.org/entity/Q527380,60264070,16980000
http://www.wikidata.org/entity/Q22074949,17800000,4900000
http://www.wikidata.org/entity/Q798797,100292856,115900000
http://www.wikidata.org/entity/Q48988117,17639489,16200000
http://www.wikidata.org/entity/Q15297613,7757609,1040000
http://www.wikidata.org/entity/Q12101676,21565911,1000000
http://www.wikidata.org/entity/Q803974,4925,13300000
http://www.wikidata.org/entity/Q804002,15307378,2910000
http://www.wikidata.org/entity/Q970746,74742,24800000
http://www.wikidata.org/entity/Q47064308,0,2000000
http://www.wikidata.org/entity/Q4851535,104296,0
http://www.wikidata.org/entity/Q4851659,1124255,0
http://www.wikidata.org/entity/Q38526766,0,9020000
http://www.wikidata.org/entity/Q579895,32000000,9000000
http://www.wikidata.org/entity/Q178070,26700,123000
http://www.wikidata.org/entity/Q28173417,248370,0
http://www.wikidata.org/entity/Q17003709,122500,1080000
http://www.wikidata.org/entity/Q754742,1836511,10131056
http://www.wikidata.org/entity/Q525289,41658091,35200000
http://www.wikidata.org/entity/Q23763028,20000,0
http://www.wikidata.org/entity/Q3790026,4948750,0
http://www.wikidata.org/entity/Q806374,5703227,5100000
http://www.wikidata.org/entity/Q41715312,26600000,41000000
http://www.wikidata.org/entity/Q22000093,0,200000
http://www.wikidata.org/entity/Q70069,0,12000000
http://www.wikidata.org/entity/Q514170,1520000,13400000
http://www.wikidata.org/entity/Q5004823,0,1400000
http://www.wikidata.org/entity/Q38526439,45000000,5000000
http://www.wikidata.org/entity/Q16531377,0,1800000
http://www.wikidata.org/entity/Q55436290,630500000,805000000
http://www.wikidata.org/entity/Q16164348,15000,0
http://www.wikidata.org/entity/Q15613279,10000,93000
http://www.wikidata.org/entity/Q195303,3690000,0
http://www.wikidata.org/entity/Q4101672,51336,0
http://www.wikidata.org/entity/Q264307,4728920,24600000
http://www.wikidata.org/entity/Q471716,10000000,20000000
http://www.wikidata.org/entity/Q2795171,54871,0
http://www.wikidata.org/entity/Q266027,7070000,2000000
http://www.wikidata.org/entity/Q810012,5930000,31300000
http://www.wikidata.org/entity/Q15053900,3647,307601
http://www.wikidata.org/entity/Q18636368,45180,10800000
http://www.wikidata.org/entity/Q795482,30600000,0
http://www.wikidata.org/entity/Q811007,0,123000
http://www.wikidata.org/entity/Q853705,0,11800000
http://www.wikidata.org/entity/Q276523,107325195,130881927
http://www.wikidata.org/entity/Q116852,251188924,160000000
http://www.wikidata.org/entity/Q189054,162831698,104000000
http://www.wikidata.org/entity/Q14772351,330360194,543274725
http://www.wikidata.org/entity/Q810889,10416000,0
http://www.wikidata.org/entity/Q868177,83552493,128266925
http://www.wikidata.org/entity/Q4873103,172000,0
http://www.wikidata.org/entity/Q811023,21967152,8150000
http://www.wikidata.org/entity/Q4870156,17000,0
http://www.wikidata.org/entity/Q811005,0,43000
http://www.wikidata.org/entity/Q2298194,1496470,3271540
http://www.wikidata.org/entity/Q691257,22472,0
http://www.wikidata.org/entity/Q24067722,12608116,5700000
http://www.wikidata.org/entity/Q3636866,8100000,6000000
http://www.wikidata.org/entity/Q474033,65181870,237602860
http://www.wikidata.org/entity/Q23016495,58200000,119800000
http://www.wikidata.org/entity/Q28501053,57041866,0
http://www.wikidata.org/entity/Q28466244,436881,0
http://www.wikidata.org/entity/Q752103,45319171,205893247
http://www.wikidata.org/entity/Q97959512,206000,0
http://www.wikidata.org/entity/Q4876339,11000,0
http://www.wikidata.org/entity/Q12101942,17929839,10400000
http://www.wikidata.org/entity/Q107304843,5000000,11000000
http://www.wikidata.org/entity/Q813057,27965401,18700000
http://www.wikidata.org/entity/Q813045,869325,0
http://www.wikidata.org/entity/Q17508302,90177,909702
http://www.wikidata.org/entity/Q166462,12629105,5860000
http://www.wikidata.org/entity/Q27703177,7070220,174000
http://www.wikidata.org/entity/Q813097,16100000,0
http://www.wikidata.org/entity/Q106817801,6500000,10000000
http://www.wikidata.org/entity/Q2893302,37103,0
http://www.wikidata.org/entity/Q29051576,7643946,10160000
http://www.wikidata.org/entity/Q15088332,19510458,39500000
http://www.wikidata.org/entity/Q116236570,1000000,30000000
http://www.wikidata.org/entity/Q4877736,203000,0
http://www.wikidata.org/entity/Q104842890,537418,0
http://www.wikidata.org/entity/Q813461,161011,0
http://www.wikidata.org/entity/Q1193562,0,6000000
http://www.wikidata.org/entity/Q4877921,218967620,206000000
http://www.wikidata.org/entity/Q813464,36451350,0
