item,title,pub_date,originLabel,worldwide,Year,Genre,title_year
http://www.wikidata.org/entity/Q3231739,Les Contes de la nuit,2011-01-01T00:00:00Z,France,934692.0,2013,Multiple Genres,lescontesdelanuit2013
http://www.wikidata.org/entity/Q3223194,Le Grand Chef,1959-01-01T00:00:00Z,Italy,20794760.0,2007,Drama,legrandchef2007
http://www.wikidata.org/entity/Q3223194,Le Grand Chef,1959-01-01T00:00:00Z,France,20794760.0,2007,Drama,legrandchef2007
http://www.wikidata.org/entity/Q3222839,Moonrise,1948-01-01T00:00:00Z,United States of America,117054.0,1948,Drama,moonrise1948
http://www.wikidata.org/entity/Q3223074,Le Garçu,1995-01-01T00:00:00Z,France,428.0,1995,Drama,legarçu1995
http://www.wikidata.org/entity/Q3353162,Open Grave,2013-08-14T00:00:00Z,United States of America,793282.0,2014,Horror,opengrave2014
http://www.wikidata.org/entity/Q3352751,Only Lovers Left Alive,2013-05-25T00:00:00Z,Germany,6601930.0,2013,Drama,onlyloversleftalive2013
http://www.wikidata.org/entity/Q3352751,Only Lovers Left Alive,2013-05-25T00:00:00Z,France,6601930.0,2013,Drama,onlyloversleftalive2013
http://www.wikidata.org/entity/Q3352751,Only Lovers Left Alive,2013-05-25T00:00:00Z,United Kingdom,6601930.0,2013,Drama,onlyloversleftalive2013
http://www.wikidata.org/entity/Q3352751,Only Lovers Left Alive,2013-05-25T00:00:00Z,Cyprus,6601930.0,2013,Drama,onlyloversleftalive2013
http://www.wikidata.org/entity/Q3354936,The Survivors,1987-01-01T00:00:00Z,South Africa,14000000.0,1983,Comedy,thesurvivors1983
http://www.wikidata.org/entity/Q3353192,Open Windows,2014-03-10T00:00:00Z,Spain,552123.0,2014,Action,openwindows2014
http://www.wikidata.org/entity/Q3354995,Orage,1938-01-01T00:00:00Z,France,11947.0,2015,Drama,orage2015
http://www.wikidata.org/entity/Q3354936,The Survivors,1987-01-01T00:00:00Z,United States of America,14000000.0,1983,Comedy,thesurvivors1983
http://www.wikidata.org/entity/Q3353192,Open Windows,2014-03-10T00:00:00Z,United States of America,552123.0,2014,Action,openwindows2014
http://www.wikidata.org/entity/Q3353026,Opa!,2005-09-13T00:00:00Z,United Kingdom,55000.0,2009,,opa!2009
http://www.wikidata.org/entity/Q3349493,Of Time and the City,2008-01-01T00:00:00Z,United Kingdom,32677.0,2009,Documentary,oftimeandthecity2009
http://www.wikidata.org/entity/Q3350736,"Olivier, Olivier",1992-01-01T00:00:00Z,France,1154476.0,1993,,"olivier,olivier1993"
http://www.wikidata.org/entity/Q3349019,Oculus,2013-09-08T00:00:00Z,United States of America,48615786.0,2014,Horror,oculus2014
http://www.wikidata.org/entity/Q3349452,Zerophilia,2005-01-01T00:00:00Z,United States of America,7763.0,2006,Romantic Comedy,zerophilia2006
http://www.wikidata.org/entity/Q3347771,O Bandido da Luz Vermelha,1969-05-12T00:00:00Z,Brazil,339.0,1968,Thriller/Suspense,obandidodaluzvermelha1968
http://www.wikidata.org/entity/Q3352253,On ne choisit pas sa famille,2011-01-01T00:00:00Z,France,2987953.0,2011,,onnechoisitpassafamille2011
http://www.wikidata.org/entity/Q3349849,"Oh, God! You Devil",1984-01-01T00:00:00Z,United States of America,21538850.0,1984,,"oh,god!youdevil1984"
http://www.wikidata.org/entity/Q3352138,Backstage,2000-01-01T00:00:00Z,United States of America,1184727.0,2000,Documentary,backstage2000
http://www.wikidata.org/entity/Q3348509,Obsession,1954-01-01T00:00:00Z,France,101955.0,1976,Thriller/Suspense,obsession1976
http://www.wikidata.org/entity/Q3207135,The Cherry Orchard,1999-01-01T00:00:00Z,Germany,131188.0,2002,Drama,thecherryorchard2002
http://www.wikidata.org/entity/Q3207135,The Cherry Orchard,1999-01-01T00:00:00Z,France,131188.0,2002,Drama,thecherryorchard2002
http://www.wikidata.org/entity/Q3207135,The Cherry Orchard,1999-01-01T00:00:00Z,Greece,131188.0,2002,Drama,thecherryorchard2002
http://www.wikidata.org/entity/Q3206966,La Bûche,1999-01-01T00:00:00Z,France,330418.0,2000,Comedy,labûche2000
http://www.wikidata.org/entity/Q3207351,La Cina è vicina,1967-01-01T00:00:00Z,Italy,91.0,1976,Drama,lacinaèvicina1976
http://www.wikidata.org/entity/Q3207525,La bestia uccide a sangue freddo,1971-01-01T00:00:00Z,Italy,133574.0,1971,Horror,labestiauccideasanguefreddo1971
http://www.wikidata.org/entity/Q3207851,Playing for Keeps,2009-01-01T00:00:00Z,Canada,2000000.0,1986,Romantic Comedy,playingforkeeps1986
http://www.wikidata.org/entity/Q3232231,Les Démons,1973-02-05T00:00:00Z,Portugal,1755.0,2017,Drama,lesdémons2017
http://www.wikidata.org/entity/Q3232231,Les Démons,1973-02-05T00:00:00Z,France,1755.0,2017,Drama,lesdémons2017
http://www.wikidata.org/entity/Q3232815,Twin Falls Idaho,1999-01-01T00:00:00Z,United States of America,1027228.0,1999,Drama,twinfallsidaho1999
http://www.wikidata.org/entity/Q3232520,Lady in White,1989-04-06T00:00:00Z,United States of America,1705139.0,1988,Horror,ladyinwhite1988
http://www.wikidata.org/entity/Q3232455,The Beast Within,1982-02-12T00:00:00Z,United States of America,4000000.0,1982,Horror,thebeastwithin1982
http://www.wikidata.org/entity/Q3232338,Orphans,1987-01-01T00:00:00Z,United States of America,252430.0,1987,Drama,orphans1987
http://www.wikidata.org/entity/Q3283735,Stardust,1975-10-18T00:00:00Z,United Kingdom,163205994.0,2007,Adventure,stardust2007
http://www.wikidata.org/entity/Q3283835,Puberty Blues,1981-01-01T00:00:00Z,Australia,237000.0,1983,Comedy,pubertyblues1983
http://www.wikidata.org/entity/Q3283991,Diamonds for Breakfast,1969-11-27T00:00:00Z,United Kingdom,6429.0,1969,Comedy,diamondsforbreakfast1969
http://www.wikidata.org/entity/Q3283843,The Shadow,1940-01-01T00:00:00Z,United States of America,33062694.0,1994,Action,theshadow1994
http://www.wikidata.org/entity/Q3283827,Madhouse,1990-01-01T00:00:00Z,United States of America,20438179.0,1990,Black Comedy,madhouse1990
http://www.wikidata.org/entity/Q3283966,A Man of No Importance,1994-01-01T00:00:00Z,Ireland,555716.0,1994,Drama,amanofnoimportance1994
http://www.wikidata.org/entity/Q3283966,A Man of No Importance,1994-01-01T00:00:00Z,United Kingdom,555716.0,1994,Drama,amanofnoimportance1994
http://www.wikidata.org/entity/Q3283330,The One and Only,1978-11-22T00:00:00Z,United States of America,2707679.0,1978,Romantic Comedy,theoneandonly1978
http://www.wikidata.org/entity/Q3283344,Olga,2006-08-31T00:00:00Z,Brazil,109689.0,2022,Drama,olga2022
http://www.wikidata.org/entity/Q3283283,Pixar Short Films Collection Volume 1,2007-01-01T00:00:00Z,United States of America,20615800.0,2007,Multiple Genres,pixarshortfilmscollectionvolume12007
http://www.wikidata.org/entity/Q3283693,September Dawn,2007-01-01T00:00:00Z,United States of America,1066555.0,2007,Drama,septemberdawn2007
http://www.wikidata.org/entity/Q3283441,The Cat in the Hat,1971-01-01T00:00:00Z,United States of America,133960541.0,2003,,thecatinthehat2003
http://www.wikidata.org/entity/Q3283341,Some Like It Hot,1939-01-01T00:00:00Z,United States of America,95697808.0,2016,Romantic Comedy,somelikeithot2016
http://www.wikidata.org/entity/Q3283691,When Will I Be Loved,2004-01-01T00:00:00Z,United States of America,159429.0,2004,Drama,whenwillibeloved2004
http://www.wikidata.org/entity/Q3224089,Cry Wolf,1947-01-01T00:00:00Z,United States of America,15943081.0,2005,Thriller/Suspense,crywolf2005
http://www.wikidata.org/entity/Q3223824,The Lone Ranger,1956-01-01T00:00:00Z,United States of America,308001933.0,2013,Western,theloneranger2013
http://www.wikidata.org/entity/Q3224390,The Match,1999-08-13T00:00:00Z,United Kingdom,4254.0,2021,Drama,thematch2021
http://www.wikidata.org/entity/Q3365051,Widows' Peak,1994-01-01T00:00:00Z,United Kingdom,6243722.0,1994,,widows'peak1994
http://www.wikidata.org/entity/Q3365241,Paris,1929-01-01T00:00:00Z,United States of America,22850194.0,2008,Comedy,paris2008
http://www.wikidata.org/entity/Q3365237,Paris,1924-01-01T00:00:00Z,France,22850194.0,2008,Comedy,paris2008
http://www.wikidata.org/entity/Q3365238,Paris,1937-01-01T00:00:00Z,France,22850194.0,2008,Comedy,paris2008
http://www.wikidata.org/entity/Q3357964,Oublier Cheyenne,2006-03-22T00:00:00Z,France,973.0,2007,Drama,oubliercheyenne2007
http://www.wikidata.org/entity/Q3360383,Padre Nuestro,2007-01-01T00:00:00Z,Argentina,54166.0,2008,Drama,padrenuestro2008
http://www.wikidata.org/entity/Q3360383,Padre Nuestro,2007-01-01T00:00:00Z,United States of America,54166.0,2008,Drama,padrenuestro2008
http://www.wikidata.org/entity/Q3359190,Oyster Farmer,2004-01-01T00:00:00Z,Australia,1786846.0,2005,Drama,oysterfarmer2005
http://www.wikidata.org/entity/Q3359190,Oyster Farmer,2004-01-01T00:00:00Z,United Kingdom,1786846.0,2005,Drama,oysterfarmer2005
http://www.wikidata.org/entity/Q3359347,Superbabies: Baby Geniuses 2,2004-01-01T00:00:00Z,Germany,9355369.0,2004,Adventure,superbabies:babygeniuses22004
http://www.wikidata.org/entity/Q3359347,Superbabies: Baby Geniuses 2,2004-01-01T00:00:00Z,United Kingdom,9355369.0,2004,Adventure,superbabies:babygeniuses22004
http://www.wikidata.org/entity/Q3359347,Superbabies: Baby Geniuses 2,2004-01-01T00:00:00Z,United States of America,9355369.0,2004,Adventure,superbabies:babygeniuses22004
http://www.wikidata.org/entity/Q3360508,Paid in Full,1950-01-01T00:00:00Z,United States of America,3075052.0,2002,Drama,paidinfull2002
http://www.wikidata.org/entity/Q3356639,Orphans,1998-01-01T00:00:00Z,United Kingdom,252430.0,1987,Drama,orphans1987
http://www.wikidata.org/entity/Q3362763,Paparazzi,1963-01-01T00:00:00Z,France,16612072.0,2004,Thriller/Suspense,paparazzi2004
http://www.wikidata.org/entity/Q3285129,Man of the Century,1999-01-01T00:00:00Z,United States of America,33031.0,1999,,manofthecentury1999
http://www.wikidata.org/entity/Q3285128,Man of Tai Chi,2013-01-01T00:00:00Z,People's Republic of China,3264590.0,2013,Action,manoftaichi2013
http://www.wikidata.org/entity/Q3285128,Man of Tai Chi,2013-01-01T00:00:00Z,United States of America,3264590.0,2013,Action,manoftaichi2013
http://www.wikidata.org/entity/Q3285042,Hating Alison Ashley,2005-01-01T00:00:00Z,Australia,1558799.0,2005,Comedy,hatingalisonashley2005
http://www.wikidata.org/entity/Q3284929,Fair Game,1988-01-01T00:00:00Z,Italy,26097497.0,1995,Action,fairgame1995
http://www.wikidata.org/entity/Q3285003,Daughters of the Dust,1991-01-01T00:00:00Z,United States of America,1843024.0,1992,Drama,daughtersofthedust1992
http://www.wikidata.org/entity/Q3284540,McBain,1991-09-20T00:00:00Z,United States of America,456000.0,1991,Drama,mcbain1991
http://www.wikidata.org/entity/Q3284236,The Governess,1998-01-01T00:00:00Z,United Kingdom,3794031.0,1998,Drama,thegoverness1998
http://www.wikidata.org/entity/Q3284069,Isn't She Great,2000-01-01T00:00:00Z,Germany,2954405.0,2000,Comedy,isn'tshegreat2000
http://www.wikidata.org/entity/Q3284069,Isn't She Great,2000-01-01T00:00:00Z,United Kingdom,2954405.0,2000,Comedy,isn'tshegreat2000
http://www.wikidata.org/entity/Q3284069,Isn't She Great,2000-01-01T00:00:00Z,United States of America,2954405.0,2000,Comedy,isn'tshegreat2000
http://www.wikidata.org/entity/Q3284412,Compromising Positions,1985-01-01T00:00:00Z,United States of America,10600000.0,1985,Comedy,compromisingpositions1985
http://www.wikidata.org/entity/Q3284389,Finding Bliss,2009-01-01T00:00:00Z,United States of America,6783.0,2010,,findingbliss2010
http://www.wikidata.org/entity/Q3284323,Rampage,1963-01-01T00:00:00Z,United States of America,796368.0,1992,,rampage1992
http://www.wikidata.org/entity/Q3284100,Breakin' 2: Electric Boogaloo,1984-01-01T00:00:00Z,United States of America,15000000.0,1984,Musical,breakin'2:electricboogaloo1984
http://www.wikidata.org/entity/Q3284348,Dick Tracy,1937-01-01T00:00:00Z,United States of America,162738726.0,1990,Action,dicktracy1990
http://www.wikidata.org/entity/Q3284745,Stephanie Daley,2006-01-01T00:00:00Z,United States of America,25751.0,2007,Drama,stephaniedaley2007
http://www.wikidata.org/entity/Q3284117,Up the Academy,1980-01-01T00:00:00Z,United States of America,10000000.0,1980,Comedy,uptheacademy1980
http://www.wikidata.org/entity/Q3284233,The Iron Claw,1916-01-01T00:00:00Z,United States of America,42816090.0,2023,Drama,theironclaw2023
http://www.wikidata.org/entity/Q3284333,Eve's Bayou,1997-09-07T00:00:00Z,United States of America,14843425.0,1997,Drama,eve'sbayou1997
http://www.wikidata.org/entity/Q3284270,Bloodworth,2010-01-01T00:00:00Z,United States of America,12971.0,2011,Drama,bloodworth2011
http://www.wikidata.org/entity/Q3284422,Eve of Destruction,1991-01-01T00:00:00Z,United States of America,4704884.0,1991,Action,eveofdestruction1991
http://www.wikidata.org/entity/Q3284362,Alias Nick Beal,1949-01-01T00:00:00Z,United States of America,23267.0,1949,Drama,aliasnickbeal1949
http://www.wikidata.org/entity/Q3234081,Expelled: No Intelligence Allowed,2008-01-01T00:00:00Z,United States of America,12376858.0,2008,Documentary,expelled:nointelligenceallowed2008
http://www.wikidata.org/entity/Q3233876,Les Misérables,1913-01-01T00:00:00Z,France,14096321.0,1998,,lesmisérables1998
http://www.wikidata.org/entity/Q3233877,Les Misérables,1926-01-01T00:00:00Z,France,14096321.0,1998,,lesmisérables1998
http://www.wikidata.org/entity/Q3233232,Les hommes libres,2011-01-01T00:00:00Z,France,22578.0,2012,Drama,leshommeslibres2012
http://www.wikidata.org/entity/Q3233377,Les invisibles,2012-05-20T00:00:00Z,France,18930111.0,2019,Comedy,lesinvisibles2019
http://www.wikidata.org/entity/Q3233535,I Love Trouble,1948-01-01T00:00:00Z,United States of America,61947267.0,1994,Romantic Comedy,ilovetrouble1994
http://www.wikidata.org/entity/Q3233113,Warriors of Virtue,1997-01-01T00:00:00Z,People's Republic of China,6448817.0,1997,Action,warriorsofvirtue1997
http://www.wikidata.org/entity/Q3233113,Warriors of Virtue,1997-01-01T00:00:00Z,United States of America,6448817.0,1997,Action,warriorsofvirtue1997
http://www.wikidata.org/entity/Q3233538,Les Liens du sang,2008-02-06T00:00:00Z,France,1523036.0,2008,,lesliensdusang2008
http://www.wikidata.org/entity/Q3461010,Sacrifice,2011-01-01T00:00:00Z,United States of America,29093560.0,2010,,sacrifice2010
http://www.wikidata.org/entity/Q3469429,Sal,2015-10-16T00:00:00Z,United States of America,30764.0,2012,Drama,sal2012
http://www.wikidata.org/entity/Q3461110,Sade,2000-01-01T00:00:00Z,France,98967.0,2000,,sade2000
http://www.wikidata.org/entity/Q3461246,Safari,1956-01-01T00:00:00Z,United Kingdom,4580625.0,2009,,safari2009
http://www.wikidata.org/entity/Q3461010,Sacrifice,2011-01-01T00:00:00Z,Canada,29093560.0,2010,,sacrifice2010
http://www.wikidata.org/entity/Q3453640,Damaged Lives,1933-01-01T00:00:00Z,United States of America,1800000.0,1937,Drama,damagedlives1937
http://www.wikidata.org/entity/Q3448093,La via della prostituzione,1978-01-01T00:00:00Z,Italy,7519.0,1978,Drama,laviadellaprostituzione1978
http://www.wikidata.org/entity/Q3453301,Rupture,1962-01-01T00:00:00Z,France,55425.0,2016,Horror,rupture2016
http://www.wikidata.org/entity/Q3454137,The Gambler,1974-10-02T00:00:00Z,United States of America,43821887.0,2014,Drama,thegambler2014
http://www.wikidata.org/entity/Q3449536,The 24th Day,2004-01-01T00:00:00Z,United States of America,14107.0,2004,Drama,the24thday2004
http://www.wikidata.org/entity/Q3451305,The Low Life,1995-01-01T00:00:00Z,United States of America,5000.0,1996,Drama,thelowlife1996
http://www.wikidata.org/entity/Q3373983,My Life So Far,1999-01-01T00:00:00Z,United Kingdom,635620.0,1999,Drama,mylifesofar1999
http://www.wikidata.org/entity/Q3375122,Perceval le Gallois,1978-02-07T00:00:00Z,Germany,228.0,1978,Drama,percevallegallois1978
http://www.wikidata.org/entity/Q3375122,Perceval le Gallois,1978-02-07T00:00:00Z,Switzerland,228.0,1978,Drama,percevallegallois1978
http://www.wikidata.org/entity/Q3375122,Perceval le Gallois,1978-02-07T00:00:00Z,Italy,228.0,1978,Drama,percevallegallois1978
http://www.wikidata.org/entity/Q3375122,Perceval le Gallois,1978-02-07T00:00:00Z,France,228.0,1978,Drama,percevallegallois1978
http://www.wikidata.org/entity/Q3373983,My Life So Far,1999-01-01T00:00:00Z,United States of America,635620.0,1999,Drama,mylifesofar1999
http://www.wikidata.org/entity/Q3374746,Penitentiary II,1982-01-01T00:00:00Z,United States of America,662896.0,1982,Drama,penitentiaryii1982
http://www.wikidata.org/entity/Q3374743,Penitentiary III,1987-01-01T00:00:00Z,United States of America,1392616.0,1987,,penitentiaryiii1987
http://www.wikidata.org/entity/Q3372619,Paulette,2012-01-01T00:00:00Z,France,9070979.0,2013,Comedy,paulette2013
http://www.wikidata.org/entity/Q3372679,Vous n'avez encore rien vu,2013-06-06T00:00:00Z,France,61750.0,2013,Drama,vousn'avezencorerienvu2013
http://www.wikidata.org/entity/Q3372729,The Three Musketeers,1933-01-01T00:00:00Z,United States of America,53661805.0,1993,Adventure,thethreemusketeers1993
http://www.wikidata.org/entity/Q3369170,Patrick,1978-10-01T00:00:00Z,Australia,2847475.0,2018,Comedy,patrick2018
http://www.wikidata.org/entity/Q3365472,Parking,1985-01-01T00:00:00Z,France,50816.0,2019,Drama,parking2019
http://www.wikidata.org/entity/Q3366898,Partir,1931-01-01T00:00:00Z,France,187788.0,2010,Drama,partir2010
http://www.wikidata.org/entity/Q3365581,Parlez-moi de la pluie,2008-01-01T00:00:00Z,France,7676474.0,2010,Comedy,parlez-moidelapluie2010
http://www.wikidata.org/entity/Q3366898,Departure,1931-01-01T00:00:00Z,France,134704.0,2016,Drama,departure2016
http://www.wikidata.org/entity/Q3372613,That's My Boy,1932-01-01T00:00:00Z,United States of America,57719093.0,2012,,that'smyboy2012
http://www.wikidata.org/entity/Q3365474,Parkland,2013-09-01T00:00:00Z,United States of America,3899486.0,2013,Drama,parkland2013
http://www.wikidata.org/entity/Q3367009,Party Girl,1995-01-01T00:00:00Z,United States of America,472370.0,1995,Romantic Comedy,partygirl1995
http://www.wikidata.org/entity/Q3474574,Saving Mr. Banks,2013-12-13T00:00:00Z,United States of America,143813855.0,2013,Drama,savingmr.banks2013
http://www.wikidata.org/entity/Q3472217,Brain Dead,1990-01-01T00:00:00Z,United States of America,1627955.0,1990,Horror,braindead1990
http://www.wikidata.org/entity/Q3470948,Samson,1936-01-01T00:00:00Z,France,6422221.0,2018,Drama,samson2018
http://www.wikidata.org/entity/Q3235162,Night of the Lepus,1972-09-08T00:00:00Z,United States of America,106800.0,1972,Horror,nightofthelepus1972
http://www.wikidata.org/entity/Q3235299,Les Salauds,2013-05-21T00:00:00Z,Germany,104026.0,2013,Documentary,lessalauds2013
http://www.wikidata.org/entity/Q3235299,Les Salauds,2013-05-21T00:00:00Z,France,104026.0,2013,Documentary,lessalauds2013
http://www.wikidata.org/entity/Q3235276,Madea's Witness Protection,2012-01-01T00:00:00Z,United States of America,66899242.0,2012,,madea'switnessprotection2012
http://www.wikidata.org/entity/Q3235245,Riot in Cell Block 11,1954-01-01T00:00:00Z,United States of America,106538.0,1954,Drama,riotincellblock111954
http://www.wikidata.org/entity/Q3234357,The Country Bears,2002-07-26T00:00:00Z,United States of America,16988996.0,2002,Adventure,thecountrybears2002
http://www.wikidata.org/entity/Q3234596,Tennessee,2008-01-01T00:00:00Z,United States of America,16100.0,2009,Drama,tennessee2009
http://www.wikidata.org/entity/Q3234726,Madagascar,1994-01-01T00:00:00Z,Cuba,556559566.0,2005,Adventure,madagascar2005
http://www.wikidata.org/entity/Q3235025,The Four Feathers,1929-01-01T00:00:00Z,United States of America,29882645.0,2002,Drama,thefourfeathers2002
http://www.wikidata.org/entity/Q3234275,Troll,1986-01-01T00:00:00Z,United States of America,4542346.0,1986,Horror,troll1986
http://www.wikidata.org/entity/Q3234280,Sesame Street Presents Follow That Bird,1985-01-01T00:00:00Z,United States of America,13961370.0,1985,Adventure,sesamestreetpresentsfollowthatbird1985
http://www.wikidata.org/entity/Q3234929,Les Profs,2013-01-01T00:00:00Z,France,31090977.0,2013,Comedy,lesprofs2013
http://www.wikidata.org/entity/Q3531190,Timbuktu,1959-01-01T00:00:00Z,United States of America,7067613.0,2014,Drama,timbuktu2014
http://www.wikidata.org/entity/Q3525931,3 Days to Kill,2014-02-12T00:00:00Z,France,49960295.0,2014,Thriller/Suspense,3daystokill2014
http://www.wikidata.org/entity/Q3525931,3 Days to Kill,2014-02-12T00:00:00Z,United States of America,49960295.0,2014,Thriller/Suspense,3daystokill2014
http://www.wikidata.org/entity/Q3526060,Thunder Road,1958-01-01T00:00:00Z,United States of America,448184.0,2018,Drama,thunderroad2018
http://www.wikidata.org/entity/Q3524880,Mr. and Mrs. Iyer,2002-01-01T00:00:00Z,India,12743.0,2003,Drama,mr.andmrs.iyer2003
http://www.wikidata.org/entity/Q3523445,The Wrestler,1974-01-01T00:00:00Z,United States of America,61066484.0,2008,Drama,thewrestler2008
http://www.wikidata.org/entity/Q3524094,3,2012-01-01T00:00:00Z,India,295492.0,2011,Drama,32011
http://www.wikidata.org/entity/Q3528935,The Time Guardian,1989-06-22T00:00:00Z,Australia,548000.0,1987,Action,thetimeguardian1987
http://www.wikidata.org/entity/Q3530408,Heavy Petting,2007-01-01T00:00:00Z,United States of America,272371.0,1989,,heavypetting1989
http://www.wikidata.org/entity/Q3527366,In Secret,2013-01-01T00:00:00Z,United States of America,1488187.0,2014,Thriller/Suspense,insecret2014
http://www.wikidata.org/entity/Q3528942,Time Out of Mind,1947-01-01T00:00:00Z,United States of America,311847.0,2015,Drama,timeoutofmind2015
http://www.wikidata.org/entity/Q3529263,Tip Top,2013-01-01T00:00:00Z,France,26431.0,2013,Comedy,tiptop2013
http://www.wikidata.org/entity/Q3523522,Thelma,2001-11-01T00:00:00Z,Switzerland,10820166.0,2024,Action,thelma2024
http://www.wikidata.org/entity/Q3523522,Thelma,2001-11-01T00:00:00Z,France,10820166.0,2024,Action,thelma2024
http://www.wikidata.org/entity/Q3523522,Thelma,2001-11-01T00:00:00Z,Greece,10820166.0,2024,Action,thelma2024
http://www.wikidata.org/entity/Q3523327,The We and the I,2012-01-01T00:00:00Z,United States of America,295144.0,2012,Drama,theweandthei2012
http://www.wikidata.org/entity/Q3527413,Loverboy,2011-01-01T00:00:00Z,Romania,3887852.0,1989,Romantic Comedy,loverboy1989
http://www.wikidata.org/entity/Q3294814,Marquise,1997-01-01T00:00:00Z,Switzerland,73683.0,1997,Drama,marquise1997
http://www.wikidata.org/entity/Q3294814,Marquise,1997-01-01T00:00:00Z,Spain,73683.0,1997,Drama,marquise1997
http://www.wikidata.org/entity/Q3294814,Marquise,1997-01-01T00:00:00Z,Italy,73683.0,1997,Drama,marquise1997
http://www.wikidata.org/entity/Q3294814,Marquise,1997-01-01T00:00:00Z,France,73683.0,1997,Drama,marquise1997
http://www.wikidata.org/entity/Q3293881,Marius et Jeannette,1997-01-01T00:00:00Z,France,2835851.0,1997,Romantic Comedy,mariusetjeannette1997
http://www.wikidata.org/entity/Q3294948,Mars,1998-01-01T00:00:00Z,United States of America,782880.0,2016,,mars2016
http://www.wikidata.org/entity/Q3290762,Sugar,2005-04-07T00:00:00Z,Canada,1143922.0,2009,Drama,sugar2009
http://www.wikidata.org/entity/Q3285929,Courageous,2011-08-26T00:00:00Z,United States of America,58444271.0,2011,Drama,courageous2011
http://www.wikidata.org/entity/Q3290017,Stander,2003-01-01T00:00:00Z,South Africa,296584.0,2004,Drama,stander2004
http://www.wikidata.org/entity/Q3290910,Maria Chapdelaine,1983-01-01T00:00:00Z,Canada,3930.0,2022,Drama,mariachapdelaine2022
http://www.wikidata.org/entity/Q3290909,Maria Chapdelaine,1934-12-14T00:00:00Z,France,3930.0,2022,Drama,mariachapdelaine2022
http://www.wikidata.org/entity/Q3292334,Marie,1987-06-04T00:00:00Z,United States of America,2507995.0,1985,,marie1985
http://www.wikidata.org/entity/Q3286391,A Star Is Born,2018-10-04T00:00:00Z,United States of America,483477944.0,2018,Drama,astarisborn2018
http://www.wikidata.org/entity/Q3292322,Marie,1994-01-01T00:00:00Z,Belgium,2507995.0,1985,,marie1985
http://www.wikidata.org/entity/Q3285972,How to Eat Fried Worms,2006-01-01T00:00:00Z,United States of America,30261750.0,2006,Comedy,howtoeatfriedworms2006
http://www.wikidata.org/entity/Q3290916,Maria Chapdelaine,1950-01-01T00:00:00Z,France,3930.0,2022,Drama,mariachapdelaine2022
http://www.wikidata.org/entity/Q3290916,Maria Chapdelaine,1950-01-01T00:00:00Z,United Kingdom,3930.0,2022,Drama,mariachapdelaine2022
http://www.wikidata.org/entity/Q3285147,Winter Solstice,2004-01-01T00:00:00Z,United States of America,319355.0,2005,Drama,wintersolstice2005
http://www.wikidata.org/entity/Q3394112,Kill,1972-01-01T00:00:00Z,Germany,1426101.0,2024,Action,kill2024
http://www.wikidata.org/entity/Q3394112,Kill,1972-01-01T00:00:00Z,Italy,1426101.0,2024,Action,kill2024
http://www.wikidata.org/entity/Q3394112,Kill,1972-01-01T00:00:00Z,France,1426101.0,2024,Action,kill2024
http://www.wikidata.org/entity/Q3392725,Plush,2013-01-01T00:00:00Z,United States of America,28864.0,2013,Thriller/Suspense,plush2013
http://www.wikidata.org/entity/Q3394268,Polish Wedding,1998-01-01T00:00:00Z,United States of America,608296.0,1998,Comedy,polishwedding1998
http://www.wikidata.org/entity/Q3376986,Pete 'n' Tillie,1974-07-12T00:00:00Z,United States of America,14999969.0,1972,,pete'n'tillie1972
http://www.wikidata.org/entity/Q3381364,Phoenix,1995-01-01T00:00:00Z,United States of America,5000.0,1998,Drama,phoenix1998
http://www.wikidata.org/entity/Q3381163,Philomena,2013-08-31T00:00:00Z,France,107264521.0,2013,Drama,philomena2013
http://www.wikidata.org/entity/Q3381163,Philomena,2013-08-31T00:00:00Z,United Kingdom,107264521.0,2013,Drama,philomena2013
http://www.wikidata.org/entity/Q3382323,Tuesday,2008-01-01T00:00:00Z,United Kingdom,703123.0,2024,Drama,tuesday2024
http://www.wikidata.org/entity/Q3381163,Philomena,2013-08-31T00:00:00Z,United States of America,107264521.0,2013,Drama,philomena2013
http://www.wikidata.org/entity/Q3381890,The Babymakers,2012-03-09T00:00:00Z,United States of America,256555.0,2012,Comedy,thebabymakers2012
http://www.wikidata.org/entity/Q3389807,Linewatch,2008-01-01T00:00:00Z,United States of America,2823073.0,2008,Drama,linewatch2008
http://www.wikidata.org/entity/Q3384891,Parental Guidance,2012-12-25T00:00:00Z,United States of America,134807595.0,2012,Comedy,parentalguidance2012
http://www.wikidata.org/entity/Q3481388,Shanghai,1935-01-01T00:00:00Z,United States of America,15535509.0,2012,Drama,shanghai2012
http://www.wikidata.org/entity/Q3481111,No Such Thing,2001-01-01T00:00:00Z,Iceland,60006.0,2002,,nosuchthing2002
http://www.wikidata.org/entity/Q3481111,No Such Thing,2001-01-01T00:00:00Z,United States of America,60006.0,2002,,nosuchthing2002
http://www.wikidata.org/entity/Q3481305,Shame,1921-01-01T00:00:00Z,United States of America,21832259.0,2011,Drama,shame2011
http://www.wikidata.org/entity/Q3481656,Shiloh,1996-01-01T00:00:00Z,United States of America,1002175.0,1997,Adventure,shiloh1997
http://www.wikidata.org/entity/Q3481306,Shame,1987-01-01T00:00:00Z,Australia,21832259.0,2011,Drama,shame2011
http://www.wikidata.org/entity/Q3481272,Shakespeare Wallah,1965-01-01T00:00:00Z,India,111272.0,1966,Drama,shakespearewallah1966
